ID,SMILES,ST Gap,HL Gap
289,c1cnc2[nH]c3cc(-c4cncc5c4[nH]c4ccncc45)ccc3c2c1,1.0397,4.387294022
290,c1ccc2c(c1)sc1cc(-c3ccc4c(c3)[nH]c3ncccc34)ccc12,1.0426,4.18783446
291,c1cncc(-n2c3ccccc3c3ccncc32)c1,0.7337,4.524983706
292,c1ccc2c(c1)c1ccncc1n2-c1ccnnc1,0.7873,4.331782766
293,c1ccc2c(-n3c4ccccc4c4ccncc43)cncc2c1,0.5666,3.905924356
294,c1ccc2c(c1)c1ccncc1n2-c1cnc2cnccc2c1,0.5171,3.772316382
295,Cn1cnc2c(-n3c4ccccc4c4ccncc43)cccc21,0.687,4.490697342
296,N#Cc1ccc(-n2c3ccccc3c3ccncc32)c(C#N)c1C#N,0.1934,3.337206096
297,c1ccc2c(c1)c1ccncc1n2-c1c2nc[nH]c2cc2[nH]cnc12,0.6328,4.071369668
298,c1ccc2c(c1)ncc1c(-n3c4ccccc4c4ccncc43)cccc12,0.5498,3.962524068
299,c1ccc2c(c1)c1cnccc1n2-c1cncnc1,0.466,4.447159102
300,c1ccc2c(c1)c1cnccc1n2-c1ncncn1,0.8431,4.575052682
301,c1cc(-n2c3ccccc3c3cnccc32)c2ncoc2c1,0.5938,4.44634276
302,c1ccc2c(c1)c1cnccc1n2-c1cnc2cnccc2c1,0.5538,3.858032292
303,c1ccc2c(c1)c1cnccc1n2-c1cncc2nccnc12,0.1564,3.106725538
304,N#Cc1ccc(-n2c3ccccc3c3cnccc32)c(C#N)c1C#N,0.1777,3.381560678
305,c1ccc2c(c1)c1cnccc1n2-c1nc2nc3nc[nH]c3nc2[nH]1,0.9527,4.11028197
306,c1cnc2c(c1)[SiH2:2]c1cc(-n3c4ccccc4c4cnccc43)cnc1-2,0.5912,4.01096036
307,c1ccc2c(c1)c1cnccc1n2-c1cncc2c1-c1ccncc1[SiH2:2]2,0.0542,3.776125978
308,c1cnc2oc3cc(-c4nnc[nH]4)ccc3c2c1,1.2837,4.341850984
309,c1cnc2oc3cc(-c4cncnc4)ccc3c2c1,1.183,4.510833778
310,O=C1C=C(c2ccc3c(c2)oc2ncccc23)C(=O)N1,1.0995,3.53340029
311,c1cnc2oc3cc(-c4ccnc5cnncc45)ccc3c2c1,0.3754,4.08034943
312,c1cnc2oc3cc(-c4ccc(-c5ccncc5)cc4)ccc3c2c1,1.1016,4.26130524
313,c1ccc(-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)nc1,1.0777,4.146201018
314,c1cnc2oc3cc(-c4c5nc[nH]c5cc5[nH]cnc45)ccc3c2c1,1.1099,3.899121506
315,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)oc3ncccc34)ccc1-2,1.0044,4.056675512
316,O=C(c1ccc(-c2ccc3c(c2)oc2ncccc23)cc1)C(F)(F)F,0.9443,3.901298418
317,Cn1cnnc1-n1c2ccncc2c2cnccc21,1.2266,5.21234367
318,c1cc2nccc(-n3c4ccncc4c4cnccc43)c2cn1,0.7611,4.186746004
319,Cn1cnc2c(-n3c4ccncc4c4cnccc43)cccc21,0.9347,4.85995604
320,c1cncc(-c2ccc(-n3c4ccncc4c4cnccc43)cc2)c1,0.9432,4.698320324
321,c1cc2c(cn1)c1cnccc1n2-c1c2ccoc2cc2ccoc12,1.3303,4.536412494
322,c1cc2c(cn1)c1cnccc1n2-c1coc2nc3occc3nc12,0.5369,3.996810432
323,c1cc2c(cn1)c1cnccc1n2-c1nc2nc3nc[nH]c3nc2[nH]1,1.0278,4.223753508
324,c1cc2c(cn1)c1cnccc1n2-c1nc2nc3ocnc3nc2o1,1.0368,4.10483969
325,Fc1c(F)c(F)c(-n2c3ccncc3c3cnccc32)c(F)c1F,1.1887,5.07900781
326,c1cc2[nH]c3cc(-n4c5ccncc5c5cnccc54)ccc3c2cn1,0.9831,4.6531494
327,c1ccc2c(c1)ncc1c(-n3c4ccncc4c4cnccc43)cccc12,0.9599,4.405797774
328,c1cc2c(cn1)[SiH2:2]c1ccc(-n3c4ccncc4c4cnccc43)cc1-2,0.8265,4.372599866
329,O=[SH](=O)N(c1ccccc1)c1ccccc1,1.3146,5.501056624
330,c1ccc(N(c2ccccc2)c2cnoc2)cc1,0.7979,4.649611918
331,c1ccc(N(c2ccccc2)c2nnn[nH]2)cc1,0.8038,4.898868342
332,N#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,0.971,4.213413176
333,c1ccc(N(c2ccccc2)c2cncc3ccccc23)cc1,0.5974,3.66129387
334,c1ccc(N(c2ccccc2)c2cncc3nccnc23)cc1,0.4202,2.933661034
335,FC(F)(F)c1cccc(N(c2ccccc2)c2ccccc2)c1,0.6829,4.462397486
336,c1ccc(N(c2ccccc2)c2ccc(-c3ncccn3)cc2)cc1,0.7561,3.69258698
337,c1ccc(N(c2ccccc2)c2nc3nc4ncoc4nc3o2)cc1,0.9012,4.00687865
338,c1ccc(N(c2ccccc2)c2cccc3cc4ccccc4cc23)cc1,0.9804,3.233258548
339,c1ccc(N(c2ccccc2)c2ccc3c(c2)-c2ncccc2[SiH2:2]3)cc1,0.5693,3.792180704
340,c1cnc2oc3ncc(-c4cnoc4)cc3c2c1,1.0381,4.655598426
341,c1cnc2oc3ncc(-c4ncon4)cc3c2c1,1.2632,4.86403775
342,O=C1C=C(c2cnc3oc4ncccc4c3c2)C(=O)N1,0.9654,3.846603504
343,c1ccc2c(-c3cnc4oc5ncccc5c4c3)cncc2c1,1.21,4.407702572
344,O=c1cc[nH]c2cc(-c3cnc4oc5ncccc5c4c3)ccc12,0.6433,4.161439402
345,c1cnc(-c2ccc(-c3cnc4oc5ncccc5c4c3)cc2)nc1,1.0777,4.426206324
346,c1ccc(-c2ccc(-c3cnc4oc5ncccc5c4c3)cn2)nc1,1.0514,4.44226105
347,c1cnc2oc3ncc(-c4c5ncoc5cc5ncoc45)cc3c2c1,1.1698,4.437362998
348,c1cnc2oc3ncc(-c4nc5nc6nc[nH]c6nc5[nH]4)cc3c2c1,1.0663,4.032457366
349,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cnc4oc5ncccc5c4c3)cc1-2,1.1467,4.56879406
350,c1cnc2oc3ncc(-c4ccc5sc6ncccc6c5c4)cc3c2c1,0.8096,4.317904952
351,CN(C)c1ccc2cc([SH](=O)=O)ccc2c1,1.0726,4.110554084
352,CN(C)c1ccc2cc(-c3ncncn3)ccc2c1,0.9145,3.489045708
353,CN(C)c1ccc2cc(-c3ccc(C=O)cc3)ccc2c1,0.7452,3.39054044
354,CN(C)c1ccc2cc(-c3cccc4nn[nH]c34)ccc2c1,1.0062,3.820208446
355,CN(C)c1ccc2cc(-c3ccc(C#N)c(C#N)c3)ccc2c1,0.6048,3.20278178
356,CN(C)c1ccc2cc(-c3cccc4c3C(=O)C=CC4=O)ccc2c1,0.0997,1.975819754
357,CN(C)c1ccc2cc(-c3c4[nH]cnc4nc4nc[nH]c34)ccc2c1,1.0022,3.855583266
358,CN(C)c1ccc2cc(-c3nc4nc5ncoc5cc4o3)ccc2c1,0.884,3.437344048
359,CN(C)c1ccc2cc(-c3ccc(C(=O)C(F)(F)F)cc3)ccc2c1,0.5684,3.060194044
360,CN(C)c1ccc2cc(-c3cnc4c(c3)[SiH2:2]c3cccnc3-4)ccc2c1,0.7797,3.505372548
361,CN(C)c1ccc2cc(-c3cncc4c3-c3ccncc3[SiH2:2]4)ccc2c1,0.387,3.363056926
362,CN(C)c1ccc2cc(-c3ccc4sc5ncccc5c4c3)ccc2c1,0.8564,3.740479044
363,CN(C)c1cccc2c(C#N)cccc12,1.0059,3.969599032
364,CN(C)c1cccc2c(-c3cnoc3)cccc12,1.1929,4.253413934
365,CN(C)c1cccc2c(-c3ncon3)cccc12,0.9913,3.962524068
366,CN(C)c1cccc2c(-c3nncn3C)cccc12,1.0962,4.139398168
367,CN(C)c1cccc2c(-c3cccc4nn[nH]c34)cccc12,1.0407,4.0544986
368,CN(C)c1cccc2c(-c3c(F)c(F)cc(F)c3F)cccc12,1.0703,4.135316458
369,CN(C)c1cccc2c(-c3ccc(-c4cnccn4)cc3)cccc12,0.7641,3.656667932
370,CN(C)c1cccc2c(-c3ccc4c(c3)oc3ccccc34)cccc12,1.0368,4.036266962
371,CN(C)c1cccc2c(-c3cnc4oc5ncccc5c4c3)cccc12,0.8084,3.826194954
372,CN(C)c1cccc2c(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cccc12,0.8709,3.826467068
373,CN(C)c1cccc2c(-c3cncc4c3-c3ccncc3[SiH2:2]4)cccc12,0.5613,3.659661186
374,c1ncc(-c2cc3c4c(c2)CCCN4CCC3)cn1,0.7624,4.17150762
375,c1ccc2ncc(-c3cc4c5c(c3)CCCN5CCC4)cc2c1,0.6966,3.587550976
376,c1cc(-c2cc3c4c(c2)CCCN4CCC3)c2ccsc2c1,0.8652,4.133139546
377,N#Cc1cc(C#N)c(-c2cc3c4c(c2)CCCN4CCC3)c(C#N)c1,0.4788,3.081418936
378,c1nc2cc3nc(-c4cc5c6c(c4)CCCN6CCC5)oc3nc2o1,0.9375,3.624286366
379,c1cc2c(cn1)[SiH2:2]c1ccc(-c3cc4c5c(c3)CCCN5CCC4)cc1-2,0.4782,3.498297584
380,c1ccc2c(c1)ncc1ccc(-c3nnc[nH]3)cc12,1.2209,4.294231034
381,c1ccc2c(c1)ncc1ccc(-c3ncon3)cc12,1.1314,4.345932694
382,c1ccc2c(c1)ncc1ccc(-c3nnn[nH]3)cc12,1.1425,4.290693552
383,Cn1cnnc1-c1ccc2cnc3ccccc3c2c1,1.2004,4.384844996
384,N#Cc1ccc(-c2ccc3cnc4ccccc4c3c2)cc1,1.1245,4.232461156
385,O=Cc1ccc(-c2ccc3cnc4ccccc4c3c2)cc1,0.9477,4.087696508
386,c1ccc2c(c1)ncc1ccc(-c3cncc4nccnc34)cc12,0.6329,3.579931784
387,N#Cc1ccc(-c2ccc3cnc4ccccc4c3c2)c(C#N)c1C#N,0.7374,3.76741833
388,c1ccc2c(c1)ncc1ccc(-c3ccc4c(c3)[nH]c3ccncc34)cc12,1.0953,4.161167288
389,c1ccc2c(c1)ncc1ccc(-c3cccc4c3cnc3ccccc34)cc12,1.1131,4.304571366
390,CC1c2ccccc2-c2ccc(-c3ccc4cnc5ccccc5c4c3)cc21,1.0562,4.067015844
391,c1cnc2c(c1)[SiH2:2]c1ccc(-c3ccc4cnc5ccccc5c4c3)cc1-2,1.1834,4.287700298
392,c1ccc2c(c1)ncc1ccc(-c3cncc4c3-c3ccncc3[SiH2:2]4)cc12,0.9889,4.277087852
393,O=[SH](=O)c1ccnc2c1ccc1cccnc12,0.9702,4.511378006
394,c1cnc2c(c1)ccc1c(-c3nnco3)ccnc12,0.9857,4.12116653
395,c1cnc2c(c1)ccc1c(-c3cnccn3)ccnc12,0.9357,4.252325478
396,O=C1C=CC(=O)C(c2ccnc3c2ccc2cccnc23)=C1,0.2425,2.70209202
397,CC(=O)c1ccc(-c2ccnc3c2ccc2cccnc23)cc1,0.9009,4.30348291
398,N#Cc1ccc(-c2ccnc3c2ccc2cccnc23)cc1C#N,0.7935,4.002524826
399,c1cnc2c(c1)ccc1c(-c3ccnc4cnncc34)ccnc12,0.4014,4.15109907
400,c1cnc2c(c1)ccc1c(-c3cnc4nccnc4n3)ccnc12,0.399,3.50618889
401,c1cnc2c(c1)ccc1c(-c3ccc(-c4cnccn4)cc3)ccnc12,1.0369,4.244706286
402,c1ccc(-c2ccc(-c3ccnc4c3ccc3cccnc34)cn2)nc1,1.0732,4.313823242
403,c1cnc2c(c1)ccc1c(-c3nc4nc5ocnc5nc4o3)ccnc12,0.798,3.51299174
404,c1cnc2c(c1)-c1cc(-c3ccnc4c3ccc3cccnc34)ccc1[SiH2:2]2,1.138,4.476819528
405,c1cnc2c(c1)ccc1c(-c3ccc4c(c3)sc3ccccc34)ccnc12,1.1166,4.393008416
406,c1cnc2c(c1)ccc1c(-c3ccc4sc5ncccc5c4c3)ccnc12,1.1502,4.482261808
407,CC1c2ccccc2-c2ccc(-c3ncon3)cc21,1.3726,4.37831426
408,CC1c2ccccc2-c2ccc(-c3cccnc3)cc21,1.2886,4.487976202
409,CC1c2ccccc2-c2ccc(-c3nncn3C)cc21,1.3491,4.517636628
410,CC1c2ccccc2-c2ccc(-c3cncc4ccccc34)cc21,1.1292,4.199263248
411,CC1c2ccccc2-c2ccc(-c3ccc(C#N)c(C#N)c3C#N)cc21,0.56,3.576666416
412,CC1c2ccccc2-c2ccc(-c3c(C#N)cc(C#N)cc3C#N)cc21,0.5859,3.572584706
413,CC1c2ccccc2-c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc21,1.1399,4.30212234
414,CC1c2ccccc2-c2ccc(-c3c(F)c(F)c(F)c(F)c3F)cc21,1.2584,4.473282046
415,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)[nH]c3ccncc34)cc21,1.0784,4.19735845
416,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)[nH]c3cnccc34)cc21,1.0457,4.162255744
417,CC1c2ccccc2-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc21,0.9994,4.047967864
418,CC1c2ccccc2-c2ccc(-c3cnc4c(c3)[SiH2:2]c3cccnc3-4)cc21,0.9633,4.010416132
419,Cn1c2ccccc2c2ccc(-c3cccc4scnc34)cc21,0.7385,4.05313803
420,Cn1c2ccccc2c2ccc(-c3ccc4c(=O)cc[nH]c4c3)cc21,0.7356,4.163888428
421,Cn1c2ccccc2c2ccc(-c3c4nc[nH]c4cc4[nH]cnc34)cc21,0.9046,3.899937848
422,Cn1c2ccccc2c2ccc(-c3cccc4c3cnc3ccccc34)cc21,0.8328,4.047151522
423,Cn1c2ccccc2c2ccc(-c3cnc4sc5ncccc5c4c3)cc21,0.6919,4.014225728
424,Cc1cccc2c1[nH]c1ccc(-c3ccc(C#N)c(C#N)c3)cc12,0.6044,3.677892824
425,Cc1cccc2c1[nH]c1ccc(-c3cncc4ccccc34)cc12,0.9916,4.101846436
426,Cc1cccc2c1[nH]c1ccc(-c3cnc4ncccc4c3)cc12,0.6863,3.835718944
427,Cc1cccc2c1[nH]c1ccc(-c3ccnc4ccncc34)cc12,0.7632,3.969871146
428,Cc1cccc2c1[nH]c1ccc(-c3cncc4nccnc34)cc12,0.4175,3.188087624
429,Cc1cccc2c1[nH]c1ccc(-c3cccc4sccc34)cc12,1.0087,4.557637386
430,Cc1cccc2c1[nH]c1ccc(-c3ccc4c(c3)[nH]c3ncccc34)cc12,0.9139,4.153275982
431,Cc1cccc2c1[nH]c1ccc(-c3ccc4c(c3)-c3cccnc3[SiH2:2]4)cc12,0.8936,4.151915412
432,CC(=O)c1ccc(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1,0.8272,4.382940198
433,N#Cc1ccc(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc1C#N,0.9107,4.15109907
434,c1cc(-c2ccc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cc2)ccn1,1.1547,4.433825516
435,c1cc2c(cn1)-c1cc(-c3c4ccoc4cc4ccoc34)ccc1[SiH2:2]2,0.9794,3.984021074
436,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)ccc1-2,1.0082,4.13477223
437,c1ccc2cc3c(-c4ccc5c(c4)-c4cnccc4[SiH2:2]5)cccc3cc2c1,1.3457,3.475167894
438,Cn1cnnc1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.2761,4.595733346
439,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncs3)cc1-2,1.3519,4.457499434
440,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncc4ccccc34)cc1-2,1.3133,4.411240054
441,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cccc4ncncc34)cc1-2,0.9773,4.427566894
442,c1cnc2c(c1)[SiH2:2]c1ccc(-c3c4ccoc4cc4ccoc34)cc1-2,1.0078,4.00823922
443,c1cnc2c(c1)[SiH2:2]c1ccc(-c3c4ncoc4cc4ncoc34)cc1-2,1.2063,4.295591604
444,c1cnc2c(c1)[SiH2:2]c1ccc(-c3coc4nc5occc5nc34)cc1-2,1.0031,4.087696508
445,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cncc4c3-c3ccncc3[SiH2:2]4)cc1-2,0.9761,4.53750095
446,c1cncc(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c1,1.2235,4.67627909
447,c1cnc2c(c1)-c1cc(-c3ccnnc3)ccc1[SiH2:2]2,0.714,4.406342002
448,c1cnc2c(c1)-c1cc(-c3cnc4cnccc4c3)ccc1[SiH2:2]2,1.1051,4.291782008
449,c1cnc2c(c1)-c1cc(-c3cccc4nccnc34)ccc1[SiH2:2]2,0.8725,3.965789436
450,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,0.4939,3.862386116
451,c1cnc2c(c1)-c1cc(-c3cccc4c3cnc3ccccc34)ccc1[SiH2:2]2,1.1689,4.43681877
452,O=[SH](=O)c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.0983,4.937780644
453,c1cnc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)cn1,1.0367,4.541310546
454,N#Cc1ccc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)c(C#N)c1,0.9566,4.330966424
455,c1ccc2c(-c3ccc4c(c3)-c3ccncc3[SiH2:2]4)cccc2c1,1.1328,4.238719778
456,c1cc2c(cn1)[SiH2:2]c1ccc(-c3ccnc4cnncc34)cc1-2,0.3479,4.114091566
457,c1cc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)c2ccsc2c1,0.9269,4.272461914
458,c1cc2c(cn1)[SiH2:2]c1ccc(-c3coc4nc5occc5nc34)cc1-2,1.0385,4.158718262
459,c1cc2c(cn1)[SiH2:2]c1ccc(-c3nc4nc5ncoc5cc4o3)cc1-2,1.1692,4.14565679
460,c1cc2c(cn1)[SiH2:2]c1ccc(-c3c4ncsc4cc4ncsc34)cc1-2,1.1324,4.328789512
461,c1ccc2c(c1)Oc1ccccc1N2c1cccc2ccccc12,0.011,3.277341016
462,c1ccc2c(c1)Oc1ccccc1N2c1cnc2cnccc2c1,0.0357,2.790256956
463,Cn1cnc2c(N3c4ccccc4Oc4ccccc43)cccc21,0.0417,3.614218148
464,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccncc2)cc1,0.0097,3.212849998
465,c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cn2)nc1,0.0168,3.060194044
466,c1ccc2c(c1)Oc1ccccc1N2c1c2[nH]cnc2nc2nc[nH]c12,0.2223,3.767146216
467,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)sc1ccccc12,0.0257,3.339655122
468,c1ccc2c(c1)sc1cc(-c3ccnnc3)ccc12,0.7098,4.28035322
469,c1ccc2c(c1)sc1cc(-c3ncncn3)ccc12,0.66,3.921979082
470,c1cnc2cc(-c3ccc4c(c3)sc3ccccc34)cnc2c1,0.879,4.06266202
471,c1cc(-c2ccc3c(c2)sc2ccccc23)c2ccsc2c1,1.0888,4.387566136
472,c1ccc2c(c1)sc1cc(-c3coc4nc5occc5nc34)ccc12,0.8476,3.84361025
473,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)sc3ccccc34)ccc1-2,1.0881,4.184296978
474,c1ccc2c(c1)sc1cc(-c3cncc4c3[nH]c3ccncc34)ccc12,1.0534,4.476819528
475,c1ccc2c(c1)sc1cc(-c3cncc4c3[SiH2:2]c3ccncc3-4)ccc12,0.8716,4.23953612
476,c1ccc2c(c1)sc1cc(-c3cncc4c3-c3ccncc3[SiH2:2]4)ccc12,0.5911,4.141030852
477,O=c1cc[nH]c2cc(-c3cnc4c(c3)-c3cccnc3[SiH2:2]4)ccc12,0.6756,4.144024106
478,c1cnc2c(c1)-c1cc(-c3c4ccoc4cc4ccoc34)cnc1[SiH2:2]2,1.0282,4.019395894
479,c1cnc2c(c1)-c1cc(-c3ccc4sc5ncccc5c4c3)cnc1[SiH2:2]2,1.0518,4.428383236
480,FC(F)(F)c1cnc2c(c1)[SiH2:2]c1cccnc1-2,0.9169,4.9116577
481,c1cncc(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c1,1.0876,4.518180856
482,c1cnc2c(c1)[SiH2:2]c1cc(-c3cncnc3)cnc1-2,1.0295,4.530970214
483,O=Cc1ccc(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)cc1,0.8659,4.190827714
484,c1cnc2c(c1)[SiH2:2]c1cc(-c3cccc4ncncc34)cnc1-2,1.0057,4.264842722
485,c1cnc2c(c1)[SiH2:2]c1cc(-c3ccnc4ccncc34)cnc1-2,1.0993,4.30892519
486,O=Cc1ccc(C=O)c(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c1,0.484,3.857760178
487,N#Cc1ccc(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c(C#N)c1C#N,0.8594,3.981299934
488,c1cnc2c(c1)[SiH2:2]c1cc(-c3c4[nH]cnc4nc4nc[nH]c34)cnc1-2,0.8268,3.990279696
489,Fc1c(F)c(F)c(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c(F)c1F,1.0163,4.533147126
490,c1cnc2c(c1)[SiH2:2]c1cc(-c3ccc4sc5ncccc5c4c3)cnc1-2,1.0176,4.252869706
491,N#Cc1ccc(-c2cncc3c2[SiH2:2]c2ccncc2-3)cc1C#N,0.8748,4.28307436
492,c1cc(-c2cncc3c2[SiH2:2]c2ccncc2-3)c2cncnc2c1,0.8963,4.433009174
493,c1cc(-c2cncc3c2[SiH2:2]c2ccncc2-3)c2nccnc2c1,0.803,4.109465628
494,Cn1cnc2c(-c3cncc4c3[SiH2:2]c3ccncc3-4)cccc21,0.8735,4.405797774
495,CC1c2ccccc2-c2ccc(-c3cncc4c3[SiH2:2]c3ccncc3-4)cc21,0.771,4.114907908
496,c1cnc2c(c1)-c1cc(-c3cncc4c3[SiH2:2]c3ccncc3-4)cnc1[SiH2:2]2,0.9776,4.495867508
497,c1ccc2c(c1)Oc1ccc(-c3cncs3)cc1O2,0.9709,4.11980596
498,O=Cc1ccc(-c2ccc3c(c2)Oc2ccccc2O3)cc1,0.6097,3.640341092
499,c1ccc2c(c1)Oc1ccc(-c3cccc4ocnc34)cc1O2,0.8202,4.058308196
500,c1ccc2c(c1)Oc1ccc(-c3cccc4ccccc34)cc1O2,1.0748,4.191371942
501,c1ccc2c(c1)Oc1ccc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cc1O2,0.685,3.851229442
502,c1cnc2sc3cc(-c4cncnc4)ccc3c2c1,0.9799,4.504030928
503,c1cnc2sc3cc(-c4ncncn4)ccc3c2c1,0.7222,4.024838174
504,N#Cc1ccc(-c2ccc3c(c2)sc2ncccc23)cc1,0.986,4.309469418
505,Cn1cnc2c(-c3ccc4c(c3)sc3ncccc34)cccc21,1.1239,4.237903436
506,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)sc1ncccc12,0.448,3.840344882
507,c1ccc(-c2ccc(-c3ccc4c(c3)sc3ncccc34)cn2)nc1,1.0607,4.176405672
508,c1cnc2sc3cc(-c4ccc5c(c4)[nH]c4cnccc45)ccc3c2c1,0.8885,4.161711516
509,c1cnc2[nH]c3cc(-c4ccc5c(c4)sc4ncccc45)ccc3c2c1,1.0012,4.128513608
510,c1cnc2sc3cc(-c4ccc5c(c4)-c4cnccc4[SiH2:2]5)ccc3c2c1,1.0793,4.304571366
511,c1cnc2sc3cc(-c4cncc5c4-c4ccncc4[SiH2:2]5)ccc3c2c1,0.73,4.329605854
512,c1cnc2sc3ncc(-c4nncs4)cc3c2c1,1.0732,4.429471692
513,c1cc(-c2cnc3sc4ncccc4c3c2)c2nccnc2c1,0.8472,3.96061927
514,O=[SH](=O)c1cccc(-c2cnc3sc4ncccc4c3c2)c1,0.8979,4.640087928
515,c1cnc(-c2ccc(-c3cnc4sc5ncccc5c4c3)cc2)nc1,1.0208,4.306476164
516,c1cnc2sc3ncc(-c4c[nH]c5nc6occc6nc45)cc3c2c1,0.7892,3.90891761
517,c1cnc2sc3ncc(-c4c5[nH]cnc5nc5nc[nH]c45)cc3c2c1,0.6016,4.07898886
518,c1cnc2sc3ncc(-c4coc5nc6occc6nc45)cc3c2c1,0.9022,4.04225347
519,c1cnc2sc3ncc(-c4nc5nc6ncoc6cc5o4)cc3c2c1,1.0089,4.147833702
520,c1ccc2c(c1)[nH]c1cc(-c3cnc4sc5ncccc5c4c3)ccc12,0.742,4.13205109
521,c1cnc2sc3ncc(-c4ccc5c(c4)[nH]c4cnccc45)cc3c2c1,0.861,4.274638826
522,c1cnc2oc3ncc(-c4cnc5sc6ncccc6c5c4)cc3c2c1,0.8641,4.464574398
523,O=C(c1ccc(-c2cnc3sc4ncccc4c3c2)cc1)C(F)(F)F,0.8741,3.997082546
524,c1ccc(P(c2ccccc2)c2nnn[nH]2)cc1,0.7485,5.153294932
525,Cn1cnnc1P(c1ccccc1)c1ccccc1,1.213,5.72527856
526,N#Cc1ccc(P(c2ccccc2)c2ccccc2)cc1,0.8847,4.600631398
527,c1ccc(P(c2ccccc2)c2nccc3[nH]ccc23)cc1,0.9555,4.873289626
528,CC(=O)c1ccc(P(c2ccccc2)c2ccccc2)cc1,0.6313,4.355728798
529,c1ccc(P(c2ccccc2)c2cccc3ncncc23)cc1,0.7492,4.189739258
530,Fc1ccc(P(c2ccccc2)c2ccccc2)c(F)c1F,0.6674,5.014244678
531,FC(F)(F)c1cccc(P(c2ccccc2)c2ccccc2)c1,0.8918,5.105402868
532,c1ccc(P(c2ccccc2)c2ccc(-c3ccccn3)nc2)cc1,0.8113,4.349470176
533,c1ccc(P(c2ccccc2)c2c3[nH]cnc3nc3nc[nH]c23)cc1,0.9866,4.617230352
534,Fc1c(F)c(F)c(P(c2ccccc2)c2ccccc2)c(F)c1F,0.5263,4.858051242
535,c1ccc(P(c2ccccc2)c2ccc3c(c2)[nH]c2ncccc23)cc1,0.9172,4.442805278
536,O=C(c1ccc(P(c2ccccc2)c2ccccc2)cc1)C(F)(F)F,0.7202,3.915992574
537,c1nnc(-c2c3ncsc3cc3ncsc23)o1,1.2305,4.187018118
538,c1ncc(-c2c3ncsc3cc3ncsc23)cn1,1.1311,4.386205566
539,Cn1cnnc1-c1c2ncsc2cc2ncsc12,1.105,4.292326236
540,c1cnc2ncc(-c3c4ncsc4cc4ncsc34)cc2c1,0.9379,4.172051848
541,c1cc2cc(-c3c4ncsc4cc4ncsc34)cnc2cn1,1.0311,4.203889186
542,c1cnc2nc(-c3c4ncsc4cc4ncsc34)cnc2n1,0.3653,3.495576444
543,O=Cc1ccc(C=O)c(-c2c3ncsc3cc3ncsc23)c1,0.3999,3.811772912
544,c1cnc(-c2ccc(-c3c4ncsc4cc4ncsc34)cc2)cn1,1.0353,4.125792468
545,c1cnc(-c2ccc(-c3c4ncsc4cc4ncsc34)cc2)nc1,1.0481,4.140758738
546,c1cc2nc3c(-c4c5ncsc5cc5ncsc45)c[nH]c3nc2o1,0.7953,3.953000078
547,c1cc2nc3c(-c4c5ncsc5cc5ncsc45)coc3nc2o1,0.8723,4.04361404
548,c1ccc2cc3c(-c4c5ncsc5cc5ncsc45)cccc3cc2c1,1.3908,3.542652166
549,CC1c2ccccc2-c2ccc(-c3c4ncsc4cc4ncsc34)cc21,0.925,4.047151522
550,O=Cc1ccc(-c2c3scnc3cc3ncsc23)cc1,0.7883,4.143479878
551,N#Cc1ccc(-c2c3scnc3cc3ncsc23)cc1C#N,0.6934,4.010688246
